edit_index,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
14,Question: factories that assemble parts made in other countries?. Answer:,['special economic zones'],Contract manufacturers,Contract manufacturers,0,0
14,Question: who was charlie writing to in perks of being a wallflower movie?. Answer:,['an unknown recipient'],Sam.,Sam.,0,0
14,Question: where does the president get authority to issue executive orders?. Answer:,['Constitution'],The Constitution.,The Constitution.,1,1
14,Question: who does dwyane wade play for right now?. Answer:,"['Miami Heat', 'the Miami Heat']",Retired.,Retired.,0,0
14,Question: who were the the continent of the americas named after logically?. Answer:,['Amerigo Vespucci'],Américas,Américas,0,0
14,Question: who wrote old flames cant hold a candle to you?. Answer:,"['Hugh Moffatt', 'Patricia Rose Sebert', 'Pebe Sebert', 'Pebe Sebert and Hugh Moffatt']",Barbara Hambly,Barbara Hambly,0,0
14,Question: what is the coldest it has ever been in antarctica?. Answer:,['− 128.6 ° F'],−93.2°C (−135.8°F),−93.2°C (−135.8°F),0,0
14,Question: who won big brother head of household canada?. Answer:,['Kaela'],Sarah Hanlon,Sarah Hanlon,0,0
14,Question: what is a coherent set of values and beliefs about public policy called?. Answer:,"['ideology', 'a political ideology', 'political ideology']",Philosophy.,Philosophy.,0,0
14,Question: who plays the characters in yo gabba gabba?. Answer:,"['Plex', 'Foofa', 'Toodee', 'DJ Lance Rock', 'Gooble', 'Brobee', 'Muno']","Cynthia Vance, Christian Jacobs, and Scott Schultz.","Cynthia Vance, Christian Jacobs, and Scott Schultz.",0,0
14,Question: when did we decide to leave the eu?. Answer:,['23 June 2016'],"January 31, 2020.","January 31, 2020.",0,0
14,Question: who has won the most united states championships?. Answer:,"['Ric Flair', 'Lex Luger']",Billie Jean King,Billie Jean King,0,0
14,Question: when did television come out in the us?. Answer:,"['July 2 , 1928', '1928']",1941,1941,0,0
14,Question: who sold the most records elvis or the beatles?. Answer:,['The Beatles'],The Beatles.,The Beatles.,1,1
14,Question: when does buffy tell her friends she was in heaven?. Answer:,['Something to Sing About'],"In the episode ""The Zeppo"" (Season 4, Episode 13","In ""The Zeppo"" (Season 4, Episode 13).",0,0
14,Question: when was how deep is your love released?. Answer:,"['September 1977', '1977']",1984,1986,0,0
14,Question: where does the white witch live in narnia?. Answer:,['her castle'],In the Waste Land.,In the Waste Land.,0,0
14,Question: who sang on the back in black album?. Answer:,"['Brian Johnson', 'Malcolm Young', 'Cliff Williams']","Angus Young, Brian Johnson, and Malcolm Young.","Angus Young, Brian Johnson, and Malcolm Young.",1,1
14,Question: who wrote it's gonna take a lot of love?. Answer:,['Neil Young'],Dolly Parton.,Dolly Parton.,0,0
14,Question: when does the boy in the striped pajamas take place?. Answer:,"['World War II', 'during World War II']",1938-1939,1938-1939,0,0
14,Question: i was a great islamic scholar and mathematician who died in 1131 ce?. Answer:,['Omar Khayyam'],Al-Khazini,Al-Khazini.,0,0
14,Question: who won oscar for best director this month?. Answer:,['Guillermo del Toro'],"I'm not aware of the most recent Oscar winners, as my training data only",I'm not aware of any recent Oscar winners for Best Director. The Academy Awards,0,0
14,Question: what's in a beam me up scotty?. Answer:,"['phencyclidine', 'cocaine']",Scotty.,Scotty.,0,0
14,Question: mark who went to golf majors in 1998?. Answer:,"[""O'Meara"", ""Mark O'Meara""]",Mark O'Meara,Mark O'Meara,1,1
14,Question: which was the first village of karnataka which declared independence?. Answer:,['Hyderabad'],Nandi Hills.,Nandi Hills.,0,0
14,Question: who does stefan marry in the vampire diaries?. Answer:,['Caroline Forbes'],Elena Gilbert.,Elena Gilbert.,0,0
14,Question: what is the meaning of the name habib?. Answer:,"[""`` beloved ''"", 'beloved']",Loved one.,Beloved.,0,1
14,Question: how much does a new gulfstream g650 cost?. Answer:,"['$66.5 million', 'US $ 66.61 million']",$70 million - $80 million.,$70 million - $80 million.,0,0
14,Question: who plays the voice of johnny in sing?. Answer:,['Taron Egerton'],Matthew Morrison,Matthew Morrison,0,0
14,Question: who played junior on in the heat of the night?. Answer:,['Christian LeBlanc'],Noble Willingham.,Noble Willingham.,0,0
14,Question: when will the la sagrada familia be finished?. Answer:,"['2026', '2026 -- 2028', 'by 2026']",Estimated completion: 2026-2032.,Estimated completion: 2026-2032.,0,0
14,Question: who was the first elected president of pakistan?. Answer:,"['Iskander Mirza', 'JB Talha Khan']",Ayub Khan,Ayub Khan,0,0
14,Question: who played michael jackson in jackson 5 movie?. Answer:,"['Alex Burrall', 'Jason Weaver', 'Abolade David Olatunde', 'Wylie Draper']",Jermaine Jackson,Jermaine Jackson,0,0
14,Question: who played gino in a place to call home?. Answer:,['Aldo Mignone'],David Berry.,David Berry.,0,0
14,Question: when was the first wonder woman comic released?. Answer:,"['December 1941', 'January 1942', 'October 1941']",1941,1941,0,0
14,Question: who hosted and won the inagural world cup?. Answer:,['Uruguay'],Uruguay,Uruguay,1,1
14,Question: who were the two mathematicians that invented calculus?. Answer:,"['Gottfried Leibniz', 'Isaac Newton']",Isaac Newton and Gottfried Wilhelm Leibniz,Isaac Newton and Gottfried Wilhelm Leibniz,1,1
14,Question: who is singing in something just like this?. Answer:,"['The Chainsmokers', 'Chris Martin', 'Coldplay', 'Will Champion']",Elton John,Elton John,0,0
14,Question: another name for the torso is the blank region of the body?. Answer:,['trunk'],Chest.,Chest.,0,0
14,Question: when was the first australian prime minister elected?. Answer:,"['Sir Edmund Barton', '1901']",1901,1901,1,1
14,Question: dendrites and cell bodies are components of what type of matter found in the brain?. Answer:,"['gray', 'Grey matter']",Neurons,Neurons,0,0
14,Question: who sang oh annie i not your daddy?. Answer:,"['Kid Creole & The Coconuts', 'Kid Creole and the Coconuts']",Ray Charles and Gladys Knight.,Ray Charles and Gladys Knight.,0,0
14,Question: when did the golden state warriors win the finals?. Answer:,"['2015', '1956', '1975', '1947', '2017']","2015, 2017, 2018","2015, 2017, 2018",1,1
14,Question: when did disney art of animation resort open?. Answer:,"['May 31 , 2012']","May 31, 2012","May 31, 2012",1,1
14,Question: what is the name of the lymphatic vessels located in the small intestine?. Answer:,"['lacteal', 'A lacteal', 'lacteals']",Lacteals.,Lacteals.,1,1
14,Question: where does the eurostar train arrives in london?. Answer:,['St Pancras International'],St Pancras International.,St Pancras International.,1,1
14,Question: who hit 6 sixes in an over in test cricket?. Answer:,"['Ravi Shastri', 'Garfield Sobers']",Ravi Shastri.,Ravi Shastri.,1,1
14,Question: where is gall bladder situated in human body?. Answer:,['beneath the liver'],Under the liver.,Under the liver.,1,1
14,Question: how old do you have to be to get a gun licence in nz?. Answer:,['16 or older'],18,18,1,1
14,Question: what group of animals do octopus belong to?. Answer:,['class Cephalopoda'],Mollusks.,Mollusks.,0,0
14,Question: the first element on the periodic table is?. Answer:,"['Hydrogen', 'hydrogen']",Hydrogen.,Hydrogen.,1,1
14,Question: where are more than half your bones located?. Answer:,['the appendicular skeleton'],Pelvis.,Pelvis.,0,0
14,Question: who acts as the chairman of the election commission?. Answer:,"['Achal Kumar Jyoti', 'The Chief Election Commissioner', 'Chief Election Commissioner']",The Chief Election Commissioner of India acts as the Chairman of the Election Commission.,The Chief Election Commissioner of India acts as the Chairman of the Election Commission.,1,1
14,Question: when does the stock market open in hong kong?. Answer:,['09 : 15'],9:00 AM (GMT+8),9:00 AM (GMT+8),0,0
14,Question: where was the original planet of the apes filmed at?. Answer:,"['Utah', 'in northern Arizona', 'California', 'Arizona']","Mallorca, Spain.","Mallorca, Spain.",0,0
14,Question: mainland greece is a body of land with water on three sides called?. Answer:,"['peninsula', 'peninsular']",Pentagonal.,Pentagonal.,0,0
14,Question: who dies in transformers revenge of the fallen?. Answer:,"['Jetfire', 'Ravage and the Decepticon Rampage']",Ratchet,Ratchet,0,0
14,Question: when did world war 2 officially start and end?. Answer:,"['1939', '2 September 1945', '1945', '1 September 1939']","September 1, 1939 - September 2, 1945","September 1, 1939 - September 2, 1945",1,1
14,Question: north carolina delegate to the second continental congress?. Answer:,"['William Blount', 'Timothy Bloodworth', 'John B. Ashe']",William Hooper,William Hooper,0,0
14,Question: when did the united states became a nation?. Answer:,"['1776', 'In 1776', 'July 4 , 1776']","September 17, 1787","September 17, 1787",0,0
14,Question: when did linkin park release one more light?. Answer:,"['May 19 , 2017']",2017,2017,0,0
14,Question: who was the last nba player to get drafted out of high school?. Answer:,['Thon Maker'],Wenyen Gabriel,Wenyen Gabriel,0,0
14,Question: where is the largest salt mine in the us?. Answer:,"['Western New York', 'Central New York']","Sallisaw, Oklahoma.","Sallisaw, Oklahoma.",0,0
14,Question: who is the highest selling r&b artist of all time?. Answer:,"['Rihanna', 'Michael Jackson']",Mariah Carey,Mariah Carey,0,0
14,Question: where is the lost dutchman's mine supposed to be located?. Answer:,['in the southwestern United States'],"Superstition Mountains, Arizona.","Superstition Mountains, Arizona.",0,0
14,Question: who is pictured on the 5000 dollar bill?. Answer:,['James Madison'],William McKinley,William McKinley,0,0
14,Question: the plane of earth's orbit is called the?. Answer:,['ecliptic'],Ecliptic,Ecliptic,1,1
14,Question: the roman name for a liberal arts education is known as?. Answer:,"['artes liberales', 'liberalia studia']",Liberalium Artium,Liberalium Artium,1,1
14,Question: creating appropriation bills falls under which power of congress?. Answer:,['raising revenue'],The Power of the Purse.,The Power of the Purse.,0,0
14,Question: when was the last time there was a school shooting in canada?. Answer:,"['January 22 , 2016']","December 15, 2020","December 15, 2020",0,0
14,Question: when did dragon ball z air in australia?. Answer:,['Fall 1998'],1998,1998,0,0
14,Question: when do you get your white coat in pharmacy school?. Answer:,['before the first year begins'],"Typically, students receive their white coat during the first or second week of pharmacy","Typically, students receive their white coat during the first day of pharmacy school,",0,0
14,Question: who sang last night on saturday night live?. Answer:,['Childish Gambino'],Taylor Swift,Taylor Swift,0,0
14,Question: who is directly elected according to the constitution?. Answer:,['senators'],The President.,The President.,0,0
14,Question: when does the day of the dead end?. Answer:,['November 2'],November 2nd,November 2nd,1,1
14,Question: who played morticia in the addams family tv show?. Answer:,['Carolyn Sue Jones'],Carolyn Jones,Carolyn Jones,0,0
14,Question: where was harry potter and the deathly hallows part 1 filmed?. Answer:,['on location'],"London, England, and Gloucester, England.","London, England; Gloucester, England; and Oxford, England.",0,0
14,Question: when did cristiano ronaldo go to manchester united?. Answer:,"['at age 18 in 2003', '2003']",2003,2003,1,1
14,Question: number of employees in the department of health and human services?. Answer:,"['79,540', '79,540 ( 2015 )']","Over 80,000.","Over 80,000.",0,0
14,Question: how many super bowl games has the patriots played in?. Answer:,"['ten', 'ten times', '10']",11,11,0,0
14,Question: panda is a national animal of which country?. Answer:,['China'],China,China,1,1
14,Question: what us president is the only president to become an eagle scout?. Answer:,['Ford'],Dwight D. Eisenhower,Dwight D. Eisenhower,0,0
14,Question: how many seasons has greys anatomy been on tv?. Answer:,['14'],18,18,0,0
14,Question: who was originally cast as phoebe on charmed?. Answer:,['Lori Rom'],Katie Holmes.,Katie Holmes.,0,0
14,Question: when was the biltmore house opened to the public?. Answer:,['March 1930'],1895,1895,0,0
14,Question: who won the first season of america's got talent?. Answer:,['Bianca Ryan'],Bianca Ryan,Bianca Ryan,1,1
14,Question: what does the pearl symbolize in the bible?. Answer:,['the Kingdom of Heaven'],Purity and innocence.,Purity and innocence.,0,0
14,Question: when was the dome of the rock completed?. Answer:,"['in 691 CE', '691 CE']",691 CE,691 CE,1,1
14,Question: who played big enos in smokey and the bandit?. Answer:,['Pat McCormick'],Pat McCormick,Pat McCormick,1,1
14,Question: who is the girl in the hinder video lips of an angel?. Answer:,['Emmanuelle Chriqui'],Kelli McCarty,Kelli McCarty,0,0
14,Question: who lives in the blue house in balamory?. Answer:,['Edie McCredie'],Spencer,Spencer,0,0
14,Question: how many episodes in game if thrones season 7?. Answer:,"['7', 'seven']",7,7,1,1
14,Question: what theater number was the aurora shooting in?. Answer:,"['Theater 9', '9']",12,12,0,0
14,Question: when did the continental congress vote to adopt the declaration of independence?. Answer:,"['July 2 , 1776']","July 4, 1776","July 4, 1776",0,0
14,Question: who is the longest serving chief minister in india as on jan 2015?. Answer:,['Jyotirindra Basu'],Jyoti Basu.,Jyoti Basu.,0,0
14,Question: what causes cracked skin at the corners of your mouth?. Answer:,"['irritation', 'infection', 'allergies']","Dry air, cold weather, and aging.","Dry air, cold weather, and aging.",0,0
14,Question: who sang the song if loving you is wrong i don't want to be right?. Answer:,"['The Emotions', 'Luther Ingram']",Sam Smith,Sam Smith,0,0
14,Question: where is the world's largest thermometer located?. Answer:,"['Baker , California', 'Baker , California , USA']","Bakersfield, California","Bakersfield, California",0,0
14,Question: when did slave to the rhythm come out?. Answer:,"['2010', 'May 8 , 2014']",1985,1985,0,0
14,Question: what is the most common cause of right ventricular heart failure?. Answer:,"['left - sided heart failure', 'pulmonary heart disease']",Pulmonary hypertension.,Pulmonary hypertension.,0,0
14,Question: which episode does gideon die in criminal minds?. Answer:,"[""Nelson 's Sparrow"", ""`` Nelson 's Sparrow ''""]","Episode 5, ""The Fisher King"" (Season 7, Episode","Episode 5, ""The Fisher King"" (Season 7, Episode",0,0
14,Question: what was the outcome of the battle of san juan hill?. Answer:,['Cuban - American victory'],The American forces were victorious.,The American forces were victorious.,0,0
14,Question: who won latest america's next top model?. Answer:,['Kyla Coleman'],Kyla Coleman,Kyla Coleman,1,1
14,Question: what culture region is germany a part of?. Answer:,['Central Germany'],Western Europe,Western Europe,0,0
14,Question: who is hosting e live from the red carpet?. Answer:,"['Giuliana Rancic', 'Ryan Seacrest']",Ryan Seacrest,Ryan Seacrest,1,1
14,Question: when did the bill of rights come out?. Answer:,"['16 December 1689', '1689']","December 15, 1791","December 15, 1791",0,0
14,Question: when was the first episode of scooby doo?. Answer:,"['September 13 , 1969']","September 13, 1969","September 13, 1969",1,1
14,Question: when did the first junie b jones book come out?. Answer:,['1992'],1999,1999,0,0
14,Question: what are some special products made in mississippi?. Answer:,['farm - raised catfish'],"Catfish, sweet potatoes, and cotton.","Catfish, sweet potatoes, and cotton.",0,0
14,Question: what episode does caroline get turned into a vampire?. Answer:,"['Brave New World', 'The Return']","""Long Day's Journey"" (Season 2, Episode 22)","""Long Day's Journey"" (Season 2, Episode 22)",0,0
14,Question: when did red dead redemption 1 come out?. Answer:,"['May 18 , 2010', 'May 2010']",2010,2010,0,0
14,Question: when did starbucks become a publicly traded company?. Answer:,"['1992', 'June 1992']","June 26, 1992","June 26, 1992",0,0
14,Question: what is the ultimate objective of financial management?. Answer:,['Profit maximization'],Maximization of shareholders' wealth.,Maximization of shareholders' wealth.,0,0
14,Question: what are the four requirements to establish criminal liability for gross negligence manslaughter?. Answer:,['the defendant breached this duty'],"The four requirements to establish criminal liability for gross negligence manslaughter are:

1. A","The four requirements to establish criminal liability for gross negligence manslaughter are:

1. A",0,0
14,Question: who declared war on the united states four days after pearl harbor?. Answer:,"['Nazi Germany', 'Fascist Italy']",Germany,Germany,0,0
14,Question: which indian actor has won most national awards?. Answer:,['Amitabh Bachchan'],Soumitra Chatterjee.,Soumitra Chatterjee.,0,0
14,Question: when does the new season of lost in space come out?. Answer:,"['April 13 , 2018']","The third season of Lost in Space is set to premiere on December 1,","The third season of Lost in Space is set to premiere on December 1,",0,0
14,Question: in which city are the wimbledon game held?. Answer:,"['Wimbledon , London', 'London']",London,London,1,1
14,Question: when does closure of the ductus arteriosus occur?. Answer:,"['birth', 'at birth']",At birth.,At birth.,1,1
14,Question: how many hoops are used in a game of croquet?. Answer:,"['six', 'eight']",9,9,0,0
14,Question: who talks for belle in beauty and the beast?. Answer:,"['Jodi Benson', 'Julie Nathanson', ""Paige O'Hara""]",Belle is voiced by Paige O'Hara in the 1991 Disney animated,Belle is voiced by Paige O'Hara in the 1991 Disney animated,1,1
14,Question: who spoke the words ich bin ein berliner?. Answer:,['U.S. President John F. Kennedy'],John F. Kennedy,John F. Kennedy,1,1
14,Question: when was the last time america hosted the summer olympics?. Answer:,"['1996', 'Salt Lake City']",1996,1996,1,1
14,Question: does archie end up with betty or veronica in riverdale?. Answer:,['Betty'],Betty.,Betty.,1,1
14,Question: who plays the grandmother in game of thrones?. Answer:,['Rigg'],Julian Glover,Julian Glover,0,0
14,Question: the first vice president of india who become the president letter was?. Answer:,['Sarvepalli Radhakrishnan'],Zakir Husain,Zakir Husain,0,0
14,Question: where does kevins family go in home alone 2?. Answer:,['Florida'],Paris.,Paris.,0,0
14,Question: when was the first time lebron went to the finals?. Answer:,['2007'],2007,2007,1,1
14,Question: tujhe dekha toh yeh jana sanam movie name?. Answer:,['Dilwale Dulhania Le Jayenge'],Dilwale Dulhania Le Jayenge,Dilwale Dulhania Le Jayenge,1,1
14,Question: how did the dominican republic get its name?. Answer:,"['patron saint , Saint Dominic']","The Dominican Republic was named after Saint Dominic, a Spanish priest who founded the Dominican","The Dominican Republic was named after Saint Dominic, the founder of the Dominican Order,",0,0
14,Question: when did the battles of lexington and concord happen?. Answer:,"['April 19 , 1775']","April 19, 1775","April 19, 1775",1,1
14,Question: what is don quixote's horse's name?. Answer:,['Rocinante'],Rocinante,Rocinante,1,1
14,Question: who won britain's next top model 2016?. Answer:,['Chloe Keenan'],Abigail Clancy,Abigail Clancy,0,0
14,Question: what does the c stand for chrysler 300c?. Answer:,['coupe'],New Yorker.,New Yorker.,0,0
14,Question: when was the first election held in india?. Answer:,['1951 -- 52'],1920,1920,0,0
14,Question: how old was sasuke when his clan died?. Answer:,['seven'],7,7,1,1
14,Question: a concave mirror can form a real image which is a copy of an object that forms?. Answer:,['inverted'],virtual object,virtual object,0,0
14,Question: how many seasons of the smurfs are there?. Answer:,['9'],9,9,1,1
14,Question: who is considered as architect of india constitution?. Answer:,['B.R. Ambedkar'],Dr. B.R. Ambedkar,Dr. B.R. Ambedkar,1,1
14,Question: nitty gritty dirt band fishin in the dark album?. Answer:,['Hold On'],An Officer and a Gentleman,An Officer and a Gentleman,0,0
14,Question: who was the father of the princes in the tower?. Answer:,"['Edward IV', 'Edward IV of England']",Richard III,Richard III,0,0
14,Question: what is the source of information for account receivables?. Answer:,['invoices'],Invoices.,Invoices.,1,1
14,Question: who is the actor that plays saul on grace and frankie?. Answer:,['Sam Waterston'],Martin Sheen,Martin Sheen,0,0
14,Question: who wrote the song i hate you i love you?. Answer:,"[""Olivia O'Brien"", 'Garrett Nash', 'Angel Benitez']",Gabbie Hanna,Gabbie Hanna,0,0
14,Question: perth is the capital of which australian state?. Answer:,['Western Australia'],Western Australia,Western Australia,1,1
14,Question: how many times has the saints won the super bowl?. Answer:,['1'],Two.,Two.,0,0
14,Question: who sang the end of the world as we know it?. Answer:,['R.E.M.'],R.E.M.,R.E.M.,1,1
14,Question: where was the killing of a sacred deer filmed?. Answer:,['Cincinnati'],"Yalvaç, Turkey.","Yalvaç, Turkey.",0,0
14,Question: legends of tomorrow season 3 finale air date?. Answer:,"['April 9 , 2018']","May 13, 2018","May 13, 2018",0,0
14,Question: who sang the original scooby doo theme song?. Answer:,['Larry Marks'],Donna Loren.,Donna Loren.,0,0
14,Question: calpurnia son name in to kill a mockingbird?. Answer:,"['Zeebo', 'James Zeebo']",Mayella,Calpurnia's son is Tom Robinson.,0,0
14,Question: what's the name of the last mission impossible movie?. Answer:,['Mission : Impossible -- Fallout'],Mission: Impossible - Fallout,Mission: Impossible - Fallout,1,1
14,Question: who has the most 70 point games in nba history?. Answer:,"['Wilt Chamberlain *', 'Booker , Devin', 'Chamberlain , Wilt', 'Wilt Chamberlain']",Michael Jordan.,Michael Jordan.,0,0
14,Question: who is the writer of 50 shades of grey?. Answer:,"['E.L. James', 'Erika Mitchell Leonard']",E.L. James,E.L. James,1,1
14,Question: when does the cannes film festival take place?. Answer:,"['usually in May', 'Cannes , France']",Mid-May.,Mid-May.,1,1
14,Question: who designed the earth day flag in 1969?. Answer:,['John McConnell'],John McConnell,John McConnell,1,1
14,Question: the fertile crescent is located between what two bodies of water?. Answer:,"['Tigris', 'Tigris and Euphrates rivers', 'Euphrates']",Tigris and Euphrates rivers.,Tigris and Euphrates rivers.,1,1
14,Question: who does the voice of cruz on cars 3?. Answer:,['Cristela Alonzo'],Cristela Alonzo,Cristela Alonzo,1,1
14,Question: name of black man in to kill a mockingbird?. Answer:,"[""Thomas `` Tom '' Robinson"", 'Tom Robinson']",Tom Robinson,Tom Robinson,1,1
14,Question: who has the most international goals of all time?. Answer:,['Ali Daei'],Christiano Ronaldo,Christiano Ronaldo,0,0
14,Question: when was the last time the los angeles lakers won a championship?. Answer:,"['2010', 'in 2010']",2020,2020,0,0
14,Question: who sings got my mind set on you?. Answer:,"['James Ray', 'George Harrison']",George Michael and Elton John.,George Michael and Elton John,0,0
14,Question: where is the highest level of fluoride stored in the teeth?. Answer:,['surface of the enamel'],In the dentin.,In the dentin.,0,0
14,Question: when do the walking dead comics come out?. Answer:,"['2003', 'October 2003 -- present']","The Walking Dead comics are published on a monthly basis, with new issues typically released",The Walking Dead comics are published monthly by Image Comics.,0,0
14,Question: who was the ruler of england in 1616?. Answer:,['James I'],James I,James I,1,1
14,Question: who painted the ceiling of the florence cathedral?. Answer:,"['Giorgio Vasari and Federico Zuccari', 'Giorgio Vasari', 'Federico Zuccari']",Botticelli.,Botticelli.,0,0
14,Question: who unveiled the new coat of arms on 27 april 2000?. Answer:,['South Africa'],Queen Elizabeth II,Queen Elizabeth II,0,0
14,Question: most runs ever scored in a mlb inning?. Answer:,['18'],30,30,0,0
14,Question: who is the founder of el pollo loco?. Answer:,['Juan Francisco Ochoa'],Juan Francisco Ochoa.,Juan Francisco Ochoa.,1,1
14,Question: where does the phrase train of thought come from?. Answer:,['Thomas Hobbes in his Leviathan'],"The phrase ""train of thought"" originates from the 17th-century concept of","The phrase ""train of thought"" originates from the 17th-century concept of",0,0
14,Question: what does ss stand for on naval ships?. Answer:,['Single - screw Steamship'],Society,Society,0,0
14,Question: who plays voldemort in harry potter and the philosopher's stone?. Answer:,"['Richard Bremmer', 'Ian Hart']",Ian Hart,Ian Hart,1,1
14,Question: who issued ashwamedha coins after performing ashvamedha sacrifice?. Answer:,['Samudragupta'],Kushan Emperor Kanishka.,Kushan Emperor Kanishka.,0,0
14,Question: who plays the evil doctor in wonder woman?. Answer:,"['Spanish actress Elena Anaya', 'Elena Anaya']",Danny Huston,Danny Huston,0,0
14,Question: what happens when an air mass is pushed up and over a mountain range?. Answer:,['Orographic lift'],"Cooling and condensation occur, leading to precipitation.","Cooling and condensation occur, leading to precipitation.",0,0
14,Question: how many paintings of sunflowers did van gogh paint?. Answer:,['two'],Around 12-15.,Around 12-15.,0,0
14,Question: panic at the disco song about a wedding?. Answer:,['I Write Sins Not Tragedies'],"""I Write Sins Not Tragedies""","""I Write Sins Not Tragedies""",1,1
14,Question: what percentage of the earth's surface is water?. Answer:,"['roughly 78 %', '78 %']",71%,71%,0,0
14,Question: what breed of dog is the teddy bear dog?. Answer:,['Zuchon'],Ursini Bear Dog,Ursini Bear Dog,0,0
14,Question: where did the book small steps take place?. Answer:,"['Austin , Texas']",India,India,0,0
14,Question: when does agents of shield season five start?. Answer:,"['December 1 , 2017']","March 18, 2017","March 18, 2017",0,0
14,Question: when was the last time mount ruapehu erupted?. Answer:,['25 September 2007'],"September 25, 2007","September 25, 2007",1,1
14,Question: where is dancing on ice filmed this year?. Answer:,['RAF Bovingdon'],The ITV studios in London.,The ITV studios in London.,0,0
14,Question: who sang the song i think we're alone now?. Answer:,"['Tiffany', 'Tommy James and the Shondells']",Tiffany,Tiffany,1,1
14,Question: who is the team that beat the eagles this season?. Answer:,"['Seattle Seahawks', 'Kansas City Chiefs', 'Dallas Cowboys']",The San Francisco 49ers.,The San Francisco 49ers.,0,0
14,Question: what is the meaning of the name sinead?. Answer:,['God forgave / God gratified'],God is gracious.,God is gracious.,0,0
14,Question: what network is showing the monday night football game?. Answer:,['ESPN'],ESPN,ESPN,1,1
14,Question: when did houston go to the american league?. Answer:,['2013'],1962,1962,0,0
14,Question: what year did seven nation army come out?. Answer:,"['March 2003', '2003']",2003,2003,1,1
14,Question: who has the most all ireland hurling medals?. Answer:,['Henry Shefflin'],Nicky Rackard (14),Nicky Rackard (14),0,0
14,Question: what was the most important new religious figure of the new kingdom of ancient egypt?. Answer:,['Aten'],Akhenaten,Akhenaten,1,1
14,Question: how many wing stops are there in the united states?. Answer:,"['more than 1,000', '1,000']","Over 1,000.","Over 1,000.",1,1
14,Question: where can i get a state issued id?. Answer:,"['DMV', ""each state 's DMV""]",Your state's Department of Motor Vehicles (DMV) or Department of Public Safety,Your local Department of Motor Vehicles (DMV) or Department of Public Safety (,1,1
14,Question: which condition would most likely require nutrition delivered through tpn?. Answer:,"['short bowel syndrome', 'ulcerative colitis', ""very severe Crohn 's disease"", 'bowel obstruction', 'gastroschisis', 'high - output fistula', 'prolonged diarrhea']",Short bowel syndrome.,Short bowel syndrome.,1,1
14,Question: how many hospitals are there in the united states?. Answer:,"['5,534', '5,534 registered hospitals']","According to the American Hospital Association, there were approximately 5,534 hospitals in","According to the American Hospital Association, there were approximately 5,534 hospitals in",1,1
14,Question: when was the first documented case of tool mark identification?. Answer:,['1835'],1887,1869,0,0
14,Question: india participated olympic hockey for the first time?. Answer:,"['1927', '1928']",1900,1900,0,0
14,Question: when did the ouija board first come out?. Answer:,"['July 1 , 1890']",1850,1850,0,0
14,Question: who starred in the remake of true grit?. Answer:,"['Jeff Bridges', 'Matt Damon', 'Hailee Steinfeld', 'Barry Pepper', 'Josh Brolin']",Jeff Bridges and Hailee Steinfeld,Jeff Bridges and Hailee Steinfeld,1,1
14,Question: who does the music for shimmer and shine?. Answer:,"['Joleen Belle', 'Bobby Tahouri', 'Melanie Fontana', 'Joachim Svare']",Jeffrey Lesser and Michael Moricz.,Jeffrey Lesser and Michael Moricz.,0,0
14,Question: who sang gonna sit right down and write myself a letter?. Answer:,['Fats Waller'],Nat King Cole.,Nat King Cole.,0,0
14,Question: how many episodes of greys anatomy season 14?. Answer:,"['21', '24', '24 episodes']",25,25,0,0
14,Question: how long were the pyramids the tallest structure?. Answer:,"['over 3,800', 'over 3,800 years']","For approximately 3,800 years.","For approximately 3,800 years.",1,1
14,Question: when will notre dame played michigan state again?. Answer:,['2026'],2024,2024,0,0
14,Question: where does the last name baca come from?. Answer:,['New Mexico'],Spain and Mexico.,Spain and Mexico.,0,0
14,Question: when did the subway open in new york?. Answer:,"['1904', 'October 27 , 1904']","April 28, 1904","April 28, 1904",0,0
14,Question: where does the water from the california aqueduct come from?. Answer:,"['the Sierra Nevada Mountains', 'Sierra Nevada Mountains']","The California Aqueduct brings water from the Sierra Nevada mountains, the Sacramento River,","The water from the California Aqueduct comes from the Sierra Nevada mountains, specifically from",1,1
14,Question: when is the last time the vikings were in the nfc championship?. Answer:,"['1976', '2017 / 18']",1998,2009,0,0
14,Question: avatar the last airbender season 3 episode 12?. Answer:,['The Western Air Temple'],"""The Western Air Temple""","""The Western Air Temple""",1,1
14,Question: who won season 5 of hell's kitchen?. Answer:,"['Executive Chef Danny Veltri', 'Danny Veltri']",Michael Wray,Michael Wray,0,0
14,Question: what is the function of the pericardial sac?. Answer:,['Lubricates the heart'],Protects the heart and surrounding structures.,Protects the heart and surrounding structures.,0,0
14,Question: when was the canadian pacific railway started and finished?. Answer:,['between 1881 and 1885'],1881-1885,1881-1885,1,1
14,Question: where was the capital of the habsburg empire located?. Answer:,"['Vienna', 'Prague']",Vienna,Vienna,1,1
14,Question: who was in charge of the revolutionary war?. Answer:,"['General George Washington', 'the king']",George Washington,George Washington,1,1
14,Question: what does the sun represent on the uruguay flag?. Answer:,['the May Revolution of 1810'],The sun represents the country's independence and the dawn of a new era.,The sun represents the country's independence and the dawn of a new era.,0,0
14,Question: who is stephanie's mom on the bold and the beautiful?. Answer:,"['Taylor Hayes', 'Hunter Tylo', 'Ridge Forrester']",Quinn Fuller.,Quinn Fuller.,0,0
